"id","sell_order_state_id","sell_order_state_name","assigned_warehouse_id","assigned_warehouse_name","creation_date","creation_date2","creation_date3","delivered_date","picked_up_date","picked_up_date2","picked_up_date3","delivery_promise_max","delivery_promise_max2","delivery_promise_max3","pack_promise_max","pack_promise_max2","pack_promise_max3","closed_date","closed_date2","closed_date3","sell_order_id","sell_order_id_with_issue"
1683087756127486,8,Delivered to buyer,1,Bogota #1,"2023-05-03 04:22:36","202305","2023-05-03","2023-08-16 14:51:00",,,,"2023-05-04 01:00:00","202305","2023-05-04","2023-05-03 16:00:00","202305","2023-05-03","2023-08-16 14:51:28","202308","2023-08-16",,
1683087760925818,8,Delivered to buyer,1,Bogota #1,"2023-05-03 04:22:41","202305","2023-05-03","2023-08-16 14:46:00",,,,"2023-05-04 01:00:00","202305","2023-05-04","2023-05-03 16:00:00","202305","2023-05-03","2023-08-16 14:46:24","202308","2023-08-16",,
1683087761809840,8,Delivered to buyer,1,Bogota #1,"2023-05-03 04:22:42","202305","2023-05-03","2023-07-18 20:16:00",,,,"2023-05-04 01:00:00","202305","2023-05-04","2023-05-03 16:00:00","202305","2023-05-03","2023-07-18 20:16:16","202307","2023-07-18",,
1683087855237665,8,Delivered to buyer,1,Bogota #1,"2023-05-03 04:24:15","202305","2023-05-03","2023-07-09 06:09:00",,,,"2023-05-04 01:00:00","202305","2023-05-04","2023-05-03 16:00:00","202305","2023-05-03","2023-07-09 06:09:54","202307","2023-07-09",,
1683087858467343,8,Delivered to buyer,1,Bogota #1,"2023-05-03 04:24:18","202305","2023-05-03","2023-07-09 06:09:00",,,,"2023-05-04 01:00:00","202305","2023-05-04","2023-05-03 16:00:00","202305","2023-05-03","2023-07-09 06:09:58","202307","2023-07-09",,
1683132422781318,8,Delivered to buyer,1,Bogota #1,"2023-05-03 16:47:03","202305","2023-05-03","2023-05-03 17:02:00",,,,"2023-05-05 01:00:00","202305","2023-05-05","2023-05-03 21:00:00","202305","2023-05-03","2023-05-03 17:02:12","202305","2023-05-03",,
1683218282919734,8,Delivered to buyer,1,Bogota #1,"2023-05-04 16:38:03","202305","2023-05-04","2023-06-26 15:16:00",,,,"2023-05-04 18:38:01","202305","2023-05-04","2023-05-04 17:38:01","202305","2023-05-04","2023-06-26 15:17:00","202306","2023-06-26",,
1683218298652440,8,Delivered to buyer,1,Bogota #1,"2023-05-04 16:38:19","202305","2023-05-04","2023-06-27 17:14:00",,,,"2023-05-06 01:00:00","202305","2023-05-06","2023-05-04 21:00:00","202305","2023-05-04","2023-06-27 17:14:46","202306","2023-06-27",,
1683218298819586,8,Delivered to buyer,1,Bogota #1,"2023-05-04 16:38:19","202305","2023-05-04","2023-08-31 16:08:00",,,,"2023-05-06 01:00:00","202305","2023-05-06","2023-05-04 21:00:00","202305","2023-05-04","2023-08-31 16:08:24","202308","2023-08-31",,
1683645101853491,8,Delivered to buyer,1,Bogota #1,"2023-05-09 15:11:42","202305","2023-05-09","2023-06-27 17:14:00",,,,"2023-05-11 01:00:00","202305","2023-05-11","2023-05-09 21:00:00","202305","2023-05-09","2023-06-27 17:14:56","202306","2023-06-27",,
1683645452902447,8,Delivered to buyer,2,Medellin #1,"2023-05-09 15:17:33","202305","2023-05-09","2023-08-08 12:48:00",,,,"2023-05-11 01:00:00","202305","2023-05-11","2023-05-09 21:00:00","202305","2023-05-09","2023-08-08 12:48:23","202308","2023-08-08",,
1683732535885523,8,Delivered to buyer,1,Bogota #1,"2023-05-10 15:28:56","202305","2023-05-10","2023-05-10 16:15:00",,,,"2023-05-11 01:00:00","202305","2023-05-11","2023-05-10 20:00:00","202305","2023-05-10","2023-05-10 16:15:15","202305","2023-05-10",,
1683733412015437,8,Delivered to buyer,2,Medellin #1,"2023-05-10 15:43:32","202305","2023-05-10","2023-09-01 04:49:17",,,,"2023-05-10 17:43:31","202305","2023-05-10","2023-05-10 16:43:31","202305","2023-05-10","2023-09-01 04:49:21","202309","2023-09-01",,
1683836755400295,8,Delivered to buyer,2,Medellin #1,"2023-05-11 20:25:55","202305","2023-05-11","2023-05-11 20:57:00",,,,"2023-05-13 01:00:00","202305","2023-05-13","2023-05-12 16:00:00","202305","2023-05-12","2023-05-11 20:57:36","202305","2023-05-11",,
1683836761257709,8,Delivered to buyer,2,Medellin #1,"2023-05-11 20:26:01","202305","2023-05-11","2023-08-08 12:48:00",,,,"2023-05-13 01:00:00","202305","2023-05-13","2023-05-12 16:00:00","202305","2023-05-12","2023-08-08 12:48:20","202308","2023-08-08",,
1683846512801352,8,Delivered to buyer,2,Medellin #1,"2023-05-11 23:08:33","202305","2023-05-11","2023-07-31 19:51:48",,,,"2023-05-13 01:00:00","202305","2023-05-13","2023-05-12 16:00:00","202305","2023-05-12","2023-07-31 19:51:48","202307","2023-07-31",,
1683846560775288,8,Delivered to buyer,2,Medellin #1,"2023-05-11 23:09:21","202305","2023-05-11","2023-05-12 17:10:00",,,,"2023-05-13 01:00:00","202305","2023-05-13","2023-05-12 16:00:00","202305","2023-05-12","2023-05-12 17:10:36","202305","2023-05-12",,
1685022824193607,8,Delivered to buyer,1,Bogota #1,"2023-05-25 13:53:44","202305","2023-05-25","2023-07-09 06:10:00",,,,"2023-05-27 01:00:00","202305","2023-05-27","2023-05-25 21:00:00","202305","2023-05-25","2023-07-09 06:10:19","202307","2023-07-09",,
1685022824391844,8,Delivered to buyer,1,Bogota #1,"2023-05-25 13:53:44","202305","2023-05-25","2023-06-27 19:28:00",,,,"2023-05-27 01:00:00","202305","2023-05-27","2023-05-25 21:00:00","202305","2023-05-25","2023-06-27 19:28:31","202306","2023-06-27",,
1685022827198751,8,Delivered to buyer,1,Bogota #1,"2023-05-25 13:53:47","202305","2023-05-25","2023-07-19 14:48:00",,,,"2023-05-27 01:00:00","202305","2023-05-27","2023-05-25 21:00:00","202305","2023-05-25","2023-07-19 14:48:48","202307","2023-07-19",,
1685023069307198,8,Delivered to buyer,1,Bogota #1,"2023-05-25 13:57:49","202305","2023-05-25","2023-09-05 19:36:33",,,,"2023-05-27 01:00:00","202305","2023-05-27","2023-05-25 21:00:00","202305","2023-05-25","2023-09-05 19:36:35","202309","2023-09-05",,
1685023071546790,8,Delivered to buyer,1,Bogota #1,"2023-05-25 13:57:52","202305","2023-05-25","2023-09-05 19:35:28",,,,"2023-05-27 01:00:00","202305","2023-05-27","2023-05-25 21:00:00","202305","2023-05-25","2023-09-05 19:35:30","202309","2023-09-05",,
1685023071564804,8,Delivered to buyer,1,Bogota #1,"2023-05-25 13:57:52","202305","2023-05-25","2023-08-11 22:08:00",,,,"2023-05-27 01:00:00","202305","2023-05-27","2023-05-25 21:00:00","202305","2023-05-25","2023-08-11 22:08:54","202308","2023-08-11",,
1685023073865735,8,Delivered to buyer,1,Bogota #1,"2023-05-25 13:57:54","202305","2023-05-25","2023-09-05 21:40:21",,,,"2023-05-27 01:00:00","202305","2023-05-27","2023-05-25 21:00:00","202305","2023-05-25","2023-09-05 21:40:23","202309","2023-09-05",,
1685023081062587,8,Delivered to buyer,1,Bogota #1,"2023-05-25 13:58:01","202305","2023-05-25","2023-09-13 16:37:00",,,,"2023-05-27 01:00:00","202305","2023-05-27","2023-05-25 21:00:00","202305","2023-05-25","2023-09-13 16:37:41","202309","2023-09-13",,
1685377801742143,8,Delivered to buyer,1,Bogota #1,"2023-05-29 16:30:02","202305","2023-05-29","2023-05-29 18:12:00",,,,"2023-05-30 01:00:00","202305","2023-05-30","2023-05-29 20:00:00","202305","2023-05-29","2023-05-29 18:12:06","202305","2023-05-29",,
1685378011957453,8,Delivered to buyer,2,Medellin #1,"2023-05-29 16:33:32","202305","2023-05-29","2023-05-30 18:56:00",,,,"2023-05-30 01:00:00","202305","2023-05-30","2023-05-29 20:00:00","202305","2023-05-29","2023-05-30 18:56:59","202305","2023-05-30",,
1686145167902828,8,Delivered to buyer,1,Bogota #1,"2023-06-07 13:39:28","202306","2023-06-07","2023-06-26 15:17:00",,,,"2023-06-22 02:00:00","202306","2023-06-22","2023-06-07 21:00:00","202306","2023-06-07","2023-06-26 15:17:04","202306","2023-06-26",,
1686160677754297,8,Delivered to buyer,1,Bogota #1,"2023-06-07 17:57:58","202306","2023-06-07","2023-06-08 15:49:00",,,,"2023-06-08 18:00:00","202306","2023-06-08","2023-06-08 15:00:00","202306","2023-06-08","2023-06-08 15:50:07","202306","2023-06-08",,
1686845614594340,8,Delivered to buyer,2,Medellin #1,"2023-06-15 16:13:35","202306","2023-06-15","2023-06-15 18:10:00",,,,"2023-06-16 18:00:00","202306","2023-06-16","2023-06-16 15:00:00","202306","2023-06-16","2023-06-15 18:10:45","202306","2023-06-15",,
1688973300566857,8,Delivered to buyer,2,Medellin #1,"2023-07-10 07:15:01","202307","2023-07-10","2023-07-17 21:18:39",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-07-17 21:18:40","202307","2023-07-17",,
1688973300617761,8,Delivered to buyer,2,Medellin #1,"2023-07-10 07:15:01","202307","2023-07-10","2023-07-26 05:38:27",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-07-26 05:38:30","202307","2023-07-26",,
1688973300734119,8,Delivered to buyer,2,Medellin #1,"2023-07-10 07:15:01","202307","2023-07-10","2023-07-26 05:39:46",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-07-26 05:39:50","202307","2023-07-26",,
1688973300842490,8,Delivered to buyer,2,Medellin #1,"2023-07-10 07:15:01","202307","2023-07-10","2023-07-26 05:40:21",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-07-26 05:40:24","202307","2023-07-26",,
1688973300865301,8,Delivered to buyer,2,Medellin #1,"2023-07-10 07:15:01","202307","2023-07-10","2023-07-26 05:41:11",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-07-26 05:41:13","202307","2023-07-26",,
1688973305740197,8,Delivered to buyer,2,Medellin #1,"2023-07-10 07:15:06","202307","2023-07-10","2023-07-26 05:51:44",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-07-26 05:51:47","202307","2023-07-26",,
1688973305819456,8,Delivered to buyer,2,Medellin #1,"2023-07-10 07:15:06","202307","2023-07-10","2023-07-26 05:57:30",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-07-26 05:57:33","202307","2023-07-26",,
1688973305966266,8,Delivered to buyer,2,Medellin #1,"2023-07-10 07:15:06","202307","2023-07-10","2023-07-31 19:51:05",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-07-31 19:51:07","202307","2023-07-31",,
1688973307650772,8,Delivered to buyer,2,Medellin #1,"2023-07-10 07:15:08","202307","2023-07-10","2023-07-31 19:52:26",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-07-31 19:52:27","202307","2023-07-31",,
1689000128468432,8,Delivered to buyer,1,Bogota #1,"2023-07-10 14:42:08","202307","2023-07-10","2023-07-10 15:24:00",,,,"2023-07-23 02:00:00","202307","2023-07-23","2023-07-10 21:00:00","202307","2023-07-10","2023-07-10 15:24:36","202307","2023-07-10",,
1689000204715504,8,Delivered to buyer,1,Bogota #1,"2023-07-10 14:43:25","202307","2023-07-10","2023-07-10 15:24:00",,,,"2023-07-23 02:00:00","202307","2023-07-23","2023-07-10 21:00:00","202307","2023-07-10","2023-07-10 15:24:45","202307","2023-07-10",,
1689000311389533,8,Delivered to buyer,1,Bogota #1,"2023-07-10 14:45:11","202307","2023-07-10","2023-07-10 15:24:00",,,,"2023-07-23 02:00:00","202307","2023-07-23","2023-07-10 21:00:00","202307","2023-07-10","2023-07-10 15:24:27","202307","2023-07-10",,
1689002822939170,8,Delivered to buyer,2,Medellin #1,"2023-07-10 15:27:03","202307","2023-07-10","2023-08-22 12:49:59",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-08-22 12:50:01","202308","2023-08-22",,
1689002823080450,8,Delivered to buyer,2,Medellin #1,"2023-07-10 15:27:03","202307","2023-07-10","2023-08-23 14:28:08",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-08-23 14:28:10","202308","2023-08-23",,
1689002823252130,8,Delivered to buyer,2,Medellin #1,"2023-07-10 15:27:03","202307","2023-07-10","2023-08-22 12:53:13",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-08-22 12:53:15","202308","2023-08-22",,
1689002824614583,8,Delivered to buyer,2,Medellin #1,"2023-07-10 15:27:05","202307","2023-07-10","2023-08-23 14:28:52",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-08-23 14:28:57","202308","2023-08-23",,
1689002829143952,8,Delivered to buyer,2,Medellin #1,"2023-07-10 15:27:09","202307","2023-07-10","2023-08-30 16:02:40",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-08-30 16:02:49","202308","2023-08-30",,
1689002831804458,8,Delivered to buyer,2,Medellin #1,"2023-07-10 15:27:12","202307","2023-07-10","2023-08-30 16:03:26",,,,"2023-07-12 02:00:00","202307","2023-07-12","2023-07-11 20:00:00","202307","2023-07-11","2023-08-30 16:03:31","202308","2023-08-30",,
1689007954157958,8,Delivered to buyer,1,Bogota #1,"2023-07-10 16:52:34","202307","2023-07-10","2023-10-26 23:46:00",,,,"2023-07-23 02:00:00","202307","2023-07-23","2023-07-10 21:00:00","202307","2023-07-10","2023-10-26 23:46:40","202310","2023-10-26",1689007954157958,yes
1689044657877528,8,Delivered to buyer,1,Bogota #1,"2023-07-11 03:04:18","202307","2023-07-11","2023-09-04 15:10:00",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-09-04 15:10:14","202309","2023-09-04",,
1689088688186940,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:08","202307","2023-07-11","2023-07-11 16:56:00",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-07-11 16:56:09","202307","2023-07-11",,
1689088688290735,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:08","202307","2023-07-11","2023-07-24 16:16:47",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-07-24 16:16:52","202307","2023-07-24",,
1689088688302556,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:08","202307","2023-07-11","2023-08-15 19:33:00",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-08-15 19:33:14","202308","2023-08-15",,
1689088689315780,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:09","202307","2023-07-11","2023-08-24 21:35:00",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-08-24 21:35:20","202308","2023-08-24",,
1689088693720912,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:14","202307","2023-07-11","2023-07-11 16:56:00",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-07-11 16:56:30","202307","2023-07-11",,
1689088693897874,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:14","202307","2023-07-11","2023-08-25 20:21:04",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-08-25 20:21:06","202308","2023-08-25",,
1689088693903840,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:14","202307","2023-07-11","2023-09-01 20:09:05",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-09-01 20:09:08","202309","2023-09-01",,
1689088695608289,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:16","202307","2023-07-11","2023-08-15 19:32:00",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-08-15 19:33:01","202308","2023-08-15",,
1689088696937994,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:17","202307","2023-07-11","2023-08-25 20:25:30",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-08-25 20:25:32","202308","2023-08-25",,
1689088697016133,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:17","202307","2023-07-11","2023-08-24 21:35:00",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-08-24 21:35:30","202308","2023-08-24",,
1689088697062880,8,Delivered to buyer,1,Bogota #1,"2023-07-11 15:18:17","202307","2023-07-11","2023-09-01 20:11:10",,,,"2023-07-25 02:00:00","202307","2023-07-25","2023-07-11 21:00:00","202307","2023-07-11","2023-09-01 20:11:11","202309","2023-09-01",,
1689701906738627,8,Delivered to buyer,1,Bogota #1,"2023-07-18 17:38:27","202307","2023-07-18","2023-08-09 20:47:00",,,,"2023-08-01 02:00:00","202308","2023-08-01","2023-07-18 21:00:00","202307","2023-07-18","2023-08-09 20:47:22","202308","2023-08-09",,
1689712812685929,8,Delivered to buyer,1,Bogota #1,"2023-07-18 20:40:13","202307","2023-07-18","2023-08-09 20:47:00",,,,"2023-08-02 02:00:00","202308","2023-08-02","2023-07-19 21:00:00","202307","2023-07-19","2023-08-09 20:47:09","202308","2023-08-09",,
1690231346147664,8,Delivered to buyer,1,Bogota #1,"2023-07-24 20:42:26","202307","2023-07-24","2024-01-09 20:37:28",,,,,,,"2023-07-25 15:00:00","202307","2023-07-25","2024-01-09 20:37:29","202401","2024-01-09",1690231346147664,yes
1690316531764330,8,Delivered to buyer,2,Medellin #1,"2023-07-25 20:22:12","202307","2023-07-25","2023-07-25 20:55:00",,,,"2023-07-27 02:00:00","202307","2023-07-27","2023-07-26 16:00:00","202307","2023-07-26","2023-07-25 20:55:55","202307","2023-07-25",,
1690389837595880,8,Delivered to buyer,1,Bogota #1,"2023-07-26 16:43:58","202307","2023-07-26","2023-08-09 20:47:00",,,,"2023-08-09 02:00:00","202308","2023-08-09","2023-07-26 21:00:00","202307","2023-07-26","2023-08-09 20:47:16","202308","2023-08-09",,
1690434608579475,8,Delivered to buyer,1,Bogota #1,"2023-07-27 05:10:09","202307","2023-07-27","2023-10-03 21:47:00",,,,,,,"2023-07-27 15:00:00","202307","2023-07-27","2023-10-03 21:48:14","202310","2023-10-03",,
1690487779142343,8,Delivered to buyer,2,Medellin #1,"2023-07-27 19:56:19","202307","2023-07-27","2023-07-27 20:16:00",,,,"2023-07-29 02:00:00","202307","2023-07-29","2023-07-28 16:00:00","202307","2023-07-28","2023-07-27 20:16:58","202307","2023-07-27",,
1690576546896211,8,Delivered to buyer,2,Medellin #1,"2023-07-28 20:35:47","202307","2023-07-28","2023-07-28 21:32:00",,,,"2023-07-30 02:00:00","202307","2023-07-30","2023-07-29 16:00:00","202307","2023-07-29","2023-07-28 21:32:20","202307","2023-07-28",,
1690841822366951,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:17:02","202307","2023-07-31","2023-09-20 21:14:01",,,,"2023-08-02 02:00:00","202308","2023-08-02","2023-08-01 20:00:00","202308","2023-08-01","2023-09-20 21:14:03","202309","2023-09-20",,
1690841822546261,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:17:03","202307","2023-07-31","2023-09-19 04:19:16",,,,"2023-08-15 02:00:00","202308","2023-08-15","2023-08-01 21:00:00","202308","2023-08-01","2023-09-19 04:19:20","202309","2023-09-19",,
1690842210899654,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:23:31","202307","2023-07-31","2023-09-21 20:54:15",,,,"2023-08-02 02:00:00","202308","2023-08-02","2023-08-01 20:00:00","202308","2023-08-01","2023-09-21 20:54:29","202309","2023-09-21",,
1690842212207554,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:23:32","202307","2023-07-31","2023-09-21 21:01:25",,,,"2023-08-15 02:00:00","202308","2023-08-15","2023-08-01 21:00:00","202308","2023-08-01","2023-09-21 21:01:35","202309","2023-09-21",,
1690842351062437,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:25:51","202307","2023-07-31","2023-09-18 16:26:18",,,,"2023-08-02 02:00:00","202308","2023-08-02","2023-08-01 20:00:00","202308","2023-08-01","2023-09-18 16:26:22","202309","2023-09-18",,
1690842353319961,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:25:53","202307","2023-07-31","2023-10-23 19:15:53",,,,"2023-08-15 02:00:00","202308","2023-08-15","2023-08-01 21:00:00","202308","2023-08-01","2023-10-23 19:15:56","202310","2023-10-23",,
1690842640833441,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:30:41","202307","2023-07-31","2023-09-28 13:42:38",,,,"2023-08-02 02:00:00","202308","2023-08-02","2023-08-01 20:00:00","202308","2023-08-01","2023-09-28 13:42:52","202309","2023-09-28",,
1690842641049403,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:30:41","202307","2023-07-31","2023-10-02 18:47:20",,,,"2023-08-15 02:00:00","202308","2023-08-15","2023-08-01 21:00:00","202308","2023-08-01","2023-10-02 18:47:31","202310","2023-10-02",,
1690842743961661,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:32:24","202307","2023-07-31","2023-09-18 16:22:08",,,,"2023-08-15 02:00:00","202308","2023-08-15","2023-08-01 21:00:00","202308","2023-08-01","2023-09-18 16:22:10","202309","2023-09-18",,
1690842744025386,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:32:24","202307","2023-07-31","2023-10-02 19:34:58",,,,"2023-08-02 02:00:00","202308","2023-08-02","2023-08-01 20:00:00","202308","2023-08-01","2023-10-02 19:35:09","202310","2023-10-02",,
1690843941248521,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:52:21","202307","2023-07-31","2023-09-18 16:04:59",,,,"2023-08-02 02:00:00","202308","2023-08-02","2023-08-01 20:00:00","202308","2023-08-01","2023-09-18 16:05:03","202309","2023-09-18",,
1690843941330159,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:52:21","202307","2023-07-31","2023-09-14 19:13:45",,,,"2023-08-15 02:00:00","202308","2023-08-15","2023-08-01 21:00:00","202308","2023-08-01","2023-09-14 19:13:48","202309","2023-09-14",,
1690844022464919,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:53:42","202307","2023-07-31","2023-09-18 16:25:35",,,,"2023-08-15 02:00:00","202308","2023-08-15","2023-08-01 21:00:00","202308","2023-08-01","2023-09-18 16:25:37","202309","2023-09-18",,
1690844022513202,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:53:43","202307","2023-07-31","2023-09-18 16:12:27",,,,"2023-08-02 02:00:00","202308","2023-08-02","2023-08-01 20:00:00","202308","2023-08-01","2023-09-18 16:12:31","202309","2023-09-18",,
1690844201504842,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:56:42","202307","2023-07-31","2023-09-18 16:19:18",,,,"2023-08-15 02:00:00","202308","2023-08-15","2023-08-01 21:00:00","202308","2023-08-01","2023-09-18 16:21:32","202309","2023-09-18",,
1690844201599382,8,Delivered to buyer,2,Medellin #1,"2023-07-31 22:56:42","202307","2023-07-31","2023-09-14 19:14:00",,,,"2023-08-02 02:00:00","202308","2023-08-02","2023-08-01 20:00:00","202308","2023-08-01","2023-09-14 19:14:12","202309","2023-09-14",1690844201599382,yes
1690997427076383,8,Delivered to buyer,2,Medellin #1,"2023-08-02 17:30:27","202308","2023-08-02","2023-09-01 05:01:40",,,,"2023-08-16 02:00:00","202308","2023-08-16","2023-08-02 21:00:00","202308","2023-08-02","2023-09-01 05:01:42","202309","2023-09-01",,
1691002567817757,8,Delivered to buyer,2,Medellin #1,"2023-08-02 18:56:08","202308","2023-08-02","2023-08-04 16:19:00",,,,"2023-08-17 02:00:00","202308","2023-08-17","2023-08-03 21:00:00","202308","2023-08-03","2023-08-04 16:20:16","202308","2023-08-04",,
1691099428267999,8,Delivered to buyer,1,Bogota #1,"2023-08-03 21:50:28","202308","2023-08-03","2023-10-06 13:46:00",,,,"2023-08-18 02:00:00","202308","2023-08-18","2023-08-04 21:00:00","202308","2023-08-04","2023-10-06 13:47:06","202310","2023-10-06",,
1691100267356652,8,Delivered to buyer,1,Bogota #1,"2023-08-03 22:04:27","202308","2023-08-03","2023-10-09 21:06:00",,,,"2023-08-18 02:00:00","202308","2023-08-18","2023-08-04 21:00:00","202308","2023-08-04","2023-10-09 21:06:13","202310","2023-10-09",,
1691103324587124,8,Delivered to buyer,1,Bogota #1,"2023-08-03 22:55:25","202308","2023-08-03","2023-08-09 20:47:00",,,,"2023-08-18 02:00:00","202308","2023-08-18","2023-08-04 21:00:00","202308","2023-08-04","2023-08-09 20:47:19","202308","2023-08-09",,
1691184778841352,8,Delivered to buyer,2,Medellin #1,"2023-08-04 21:32:59","202308","2023-08-04","2023-08-08 12:50:00",,,,"2023-08-06 02:00:00","202308","2023-08-06","2023-08-05 16:00:00","202308","2023-08-05","2023-08-08 12:50:39","202308","2023-08-08",,
1691682861893293,8,Delivered to buyer,1,Bogota #1,"2023-08-10 15:54:22","202308","2023-08-10","2023-08-10 16:49:00",,,,"2023-08-24 02:00:00","202308","2023-08-24","2023-08-10 21:00:00","202308","2023-08-10","2023-08-10 16:50:03","202308","2023-08-10",,
1691683518606850,8,Delivered to buyer,1,Bogota #1,"2023-08-10 16:05:19","202308","2023-08-10","2023-08-10 16:50:00",,,,"2023-08-24 02:00:00","202308","2023-08-24","2023-08-10 21:00:00","202308","2023-08-10","2023-08-10 16:50:07","202308","2023-08-10",,
1691695227970611,8,Delivered to buyer,1,Bogota #1,"2023-08-10 19:20:28","202308","2023-08-10","2023-08-10 20:36:00",,,,"2023-08-24 02:00:00","202308","2023-08-24","2023-08-10 21:00:00","202308","2023-08-10","2023-08-10 20:36:56","202308","2023-08-10",,
1691766649539565,8,Delivered to buyer,2,Medellin #1,"2023-08-11 15:10:50","202308","2023-08-11","2023-08-11 16:40:00",,,,"2023-08-13 02:00:00","202308","2023-08-13","2023-08-12 16:00:00","202308","2023-08-12","2023-08-11 16:40:14","202308","2023-08-11",,
1692804450196138,8,Delivered to buyer,2,Medellin #1,"2023-08-23 15:27:30","202308","2023-08-23","2023-08-25 21:25:00",,,,"2023-08-26 02:00:00","202308","2023-08-26","2023-08-23 21:00:00","202308","2023-08-23","2023-08-25 21:25:15","202308","2023-08-25",,
1693335067591866,8,Delivered to buyer,1,Bogota #1,"2023-08-29 18:51:08","202308","2023-08-29","2023-08-31 20:51:00",,,,"2023-09-03 02:00:00","202309","2023-09-03","2023-09-01 21:00:00","202309","2023-09-01","2023-08-31 20:51:57","202308","2023-08-31",,
1693342620788361,8,Delivered to buyer,2,Medellin #1,"2023-08-29 20:57:01","202308","2023-08-29","2023-08-29 22:19:00",,,,"2023-08-30 18:00:00","202308","2023-08-30","2023-08-30 15:00:00","202308","2023-08-30","2023-08-29 22:19:48","202308","2023-08-29",,
1693857765938858,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:46","202309","2023-09-04","2023-09-14 20:24:07",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-14 20:24:09","202309","2023-09-14",,
